Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,KANAMPALLY  (REC)             ,2,COMMERCIAL,13,12,152.0,19.402
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,NARAYANRAOPALLY H/O KODURPAKA ,2,COMMERCIAL,12,8,1394.0,14.06
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,NARSAIAHPALLY,2,COMMERCIAL,5,5,2444.0,14.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,NEERUKULLA    ,2,COMMERCIAL,17,12,1859.0,53.6
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,KATENPALLY,SAMBAIAH PALLY (REC)          ,2,COMMERCIAL,12,10,1214.0,58.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,AREPALLY H/O POOSALA          ,2,COMMERCIAL,1,1,1733.0,8.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,CHINNAKALVALA ,2,COMMERCIAL,21,18,3085.0,45.92
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,DEVUNIPALLY,2,COMMERCIAL,2,1,1010.0,6.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,HANUMANDLA PALLY              ,2,COMMERCIAL,3,2,219.0,6.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,KANDOONURI PALLY              ,2,COMMERCIAL,4,3,11.0,5.84
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,PAPAIPET,2,COMMERCIAL,90,68,8288.0,115.36
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Pathinayak thanda,2,COMMERCIAL,1,1,1.0,1.0
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Pullaibodu thanda,2,COMMERCIAL,1,1,0.0,1.0
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,S.K.THANDA,2,COMMERCIAL,1,1,0.0,1.0
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Suryapet thanda,2,COMMERCIAL,3,3,80.0,3.0
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,THIMMARAIPAD,2,COMMERCIAL,21,17,1784.0,37.14
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,Topanagadda thanda,2,COMMERCIAL,2,2,140.0,2.0
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,UPPARAPALLY,2,COMMERCIAL,79,64,4515.0,122.89
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,YELLAIGUDA,2,COMMERCIAL,26,5,399.0,30.86
WARANGAL,NARSAMPET,NEKKONDA,CHENNARAOPET,chintala thanda,2,COMMERCIAL,1,1,0.0,1.0
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,ALANKANIPET,2,COMMERCIAL,79,64,8161.0,153.885
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,AMEENAPET,2,COMMERCIAL,20,18,2058.0,68.24
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,APPALARAOPET,2,COMMERCIAL,47,4,4592.0,88.209
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,Ambedhkar nagar,2,COMMERCIAL,1,1,100.0,1.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,BANDAUTHAPOOR,2,COMMERCIAL,22,21,2231.0,43.75
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,Bokkalagudem,2,COMMERCIAL,2,2,27.0,2.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,CHENNARAM,2,COMMERCIAL,31,28,3293.0,41.96
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,Chendru thanda,2,COMMERCIAL,1,1,52.0,1.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,D.C.THANDA,2,COMMERCIAL,9,5,1313.0,16.55
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,DAMMANNAPET,2,COMMERCIAL,49,43,6390.0,95.57
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,DIVITIPALLI,2,COMMERCIAL,7,6,207.0,7.15
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,ILLANDA,2,COMMERCIAL,189,173,14809.0,274.504
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,KADARIGUDEM,2,COMMERCIAL,6,5,1902.0,20.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,CHERLAPALEM,2,COMMERCIAL,22,4,870.0,29.14
